word,WORD,SyntCat,Category,hits,misses,false_alarms,correct_rejections,log_freqs,log_word_len,Article,Word,X,Input.trial_,Experiment.x,meanings,meanings_n,Experiment.y,num_synonyms,syn_n,arousal,concrete,fam,image,valence,NgramFreqArticle,NgramFreqNoArticle,num_syn,r.given.w,w.given.r,Acc,false_alarm_rate,hit_rate
TO FASTEN,to FASTEN,VERB,NaN,30,33,11,60,0.47192,0.40083,to,FASTEN,205,TO FASTEN,mm_mar_2013,1.37037037037037,27,mm_mar_2013,3.25,24,2.84,3.4,4.73076923076923,3.33333333333333,3.3,-14.60515635650306,-13.474488402823935,4.25,0.7297297297297299,0.23529411764705882,0.6716417910447762,0.15492957746478872,0.47619047619047616
TO FAWN,to FAWN,VERB,NaN,54,20,8,73,0.32217,0.2529,to,FAWN,215,TO FAWN,mm_mar_2013,1.42307692307692,26,mm_mar_2013,2.1,20,2.9047619047619,2.55555555555556,4.25,2.06896551724138,3.30769230769231,-17.019592910155602,-13.753217811133432,3.1,0.7027027027027042,0.3225806451612903,0.8193548387096774,0.09876543209876543,0.7297297297297297
TO FAX,to FAX,VERB,NaN,48,22,2,76,0.52768,0.14793,to,FAX,212,TO FAX,mm_mar_2013,1.03448275862069,29,mm_mar_2013,0.615384615384615,26,2,3.75862068965517,4.8,3.84615384615385,2.93103448275862,-16.558364290137355,-11.472434159893373,1.615384615384615,0.9666666666666663,0.6190476190476192,0.8378378378378378,0.02564102564102564,0.6857142857142857
TO FEAR,to FEAR,VERB,NaN,51,29,17,69,0.60912,0.2529,to,FEAR,192,TO FEAR,mm_mar_2013,1.44,25,mm_mar_2013,3.42307692307692,26,3.45833333333333,2.07692307692308,4.88461538461539,2.56666666666667,1.42857142857143,-12.456344378448119,-9.269381929581277,4.42307692307692,0.6944444444444444,0.2260869565217393,0.7228915662650602,0.19767441860465115,0.6375
TO FEAST,to FEAST,VERB,NaN,38,31,6,71,0.45425,0.33431,to,FEAST,216,TO FEAST,mm_mar_2013,1.42307692307692,26,mm_mar_2013,2.45454545454545,22,4,3.18518518518519,5,3.53571428571429,4.65384615384615,-15.045194588478253,-11.659566231664991,3.45454545454545,0.7027027027027042,0.28947368421052666,0.7465753424657534,0.07792207792207792,0.5507246376811594
TO FEEL,to FEEL,VERB,NaN,35,47,11,81,0.71789,0.2529,to,FEEL,206,TO FEEL,mm_mar_2013,2.03703703703704,27,mm_mar_2013,3.5,24,3.96,2.30769230769231,4.88461538461539,2.22222222222222,3.9,-10.574882726612453,-8.506700951105028,4.5,0.49090909090909024,0.2222222222222222,0.6666666666666666,0.11956521739130435,0.4268292682926829
TO FENCE,to FENCE,VERB,NaN,54,26,10,76,0.43424,0.33431,to,FENCE,217,TO FENCE,mm_mar_2013,2.08,25,mm_mar_2013,1.75,20,3.52380952380952,3.22222222222222,4.78571428571429,3.86206896551724,3.34615384615385,-15.780751291616438,-11.30790858919103,2.75,0.4807692307692307,0.36363636363636365,0.7831325301204819,0.11627906976744186,0.675
TO FEUD,to FEUD,VERB,NaN,47,27,7,76,0.27983,0.2529,to,FEUD,222,TO FEUD,mm_mar_2013,1.37037037037037,27,mm_mar_2013,3.07692307692308,26,4,2.33333333333333,4.5,2.67857142857143,1.76923076923077,-18.371537796485388,-13.538999752573242,4.07692307692308,0.7297297297297299,0.24528301886792434,0.7834394904458599,0.08433734939759036,0.6351351351351351
TO FIGHT,to FIGHT,VERB,NaN,42,39,24,68,0.72734,0.33431,to,FIGHT,206,TO FIGHT,mm_mar_2013,1.69230769230769,26,mm_mar_2013,3.76190476190476,21,4.79166666666667,3.7,4.89655172413793,3.64,1.85185185185185,-10.981598531444535,-9.784870075303838,4.76190476190476,0.5909090909090917,0.21000000000000008,0.6358381502890174,0.2608695652173913,0.5185185185185185
TO FILCH,to FILCH,VERB,NaN,60,19,5,80,0.27465,0.33431,to,FILCH,208,TO FILCH,mm_mar_2013,1.0952380952381,21,mm_mar_2013,2.88235294117647,17,3.52173913043478,3,2.85714285714286,2.17241379310345,2.38461538461538,-17.583080424350175,-16.408125235278984,3.88235294117647,0.9130434782608656,0.2575757575757576,0.8536585365853658,0.058823529411764705,0.759493670886076
TO FILE,to FILE,VERB,NaN,70,23,11,93,0.70027,0.2529,to,FILE,213,TO FILE,mm_mar_2013,2.37931034482759,29,mm_mar_2013,2.19230769230769,26,1.72727272727273,2.86206896551724,4.7,3,2.96666666666667,-12.554187039159203,-9.550547947647127,3.19230769230769,0.42028985507246314,0.313253012048193,0.8274111675126904,0.10576923076923077,0.7526881720430108
TO FILL,to FILL,VERB,NaN,49,39,12,86,0.73849,0.2529,to,FILL,223,TO FILL,mm_mar_2013,1.61538461538462,26,mm_mar_2013,2.61538461538462,26,3.09090909090909,3.25925925925926,4.77777777777778,3,3.76923076923077,-11.294855451424747,-10.295738612528563,3.61538461538462,0.6190476190476173,0.27659574468085074,0.7258064516129032,0.12244897959183673,0.5568181818181818
TO FINISH,to FINISH,VERB,NaN,40,33,13,66,0.70625,0.40083,to,FINISH,203,TO FINISH,mm_mar_2013,1.68965517241379,29,mm_mar_2013,3.52173913043478,23,3.66666666666667,2.82608695652174,4.85714285714286,2.84,4.25,-11.668990485278465,-10.536491933833593,4.52173913043478,0.5918367346938787,0.2211538461538463,0.6973684210526315,0.16455696202531644,0.547945205479452
TO FIRM UP,to FIRM UP,VERB,NaN,42,41,2,88,0.39351,0.45707,to,FIRM UP,207,TO FIRM UP,mm_mar_2013,1.81481481481481,27,mm_mar_2013,2.43478260869565,23,3.16,2.38461538461538,4.46153846153846,2.07407407407407,3.6,-16.366491575951965,-15.832700603275176,3.43478260869565,0.5510204081632668,0.2911392405063293,0.7514450867052023,0.022222222222222223,0.5060240963855421
TO FLOURISH,to FLOURISH,VERB,NaN,52,32,18,76,0.54232,0.50579,to,FLOURISH,209,TO FLOURISH,mm_mar_2013,1.55555555555556,27,mm_mar_2013,3.48,25,4.08695652173913,2.25925925925926,4.71428571428571,2.17857142857143,4.53846153846154,-13.63395048377134,-12.353211280614575,4.48,0.642857142857141,0.2232142857142857,0.7191011235955056,0.19148936170212766,0.6190476190476191
TO FLUCTUATE,to FLUCTUATE,VERB,NaN,38,35,8,73,0.45275,0.54877,to,FLUCTUATE,208,TO FLUCTUATE,mm_mar_2013,1.26923076923077,26,mm_mar_2013,2.78260869565217,23,3.28,2.30769230769231,4.61538461538461,2.11111111111111,2.8,-15.41852324317491,-13.712484154101816,3.78260869565217,0.7878787878787874,0.2643678160919543,0.7207792207792207,0.09876543209876543,0.5205479452054794
TO FLY,to FLY,VERB,NaN,50,18,13,64,0.67537,0.14793,to,FLY,193,TO FLY,mm_mar_2013,1.74074074074074,27,mm_mar_2013,2.03846153846154,26,3.65217391304348,3.69230769230769,4.96153846153846,3.96666666666667,4.07142857142857,-12.04629947936663,-10.528215094645672,3.03846153846154,0.5744680851063833,0.3291139240506327,0.7862068965517242,0.16883116883116883,0.7352941176470589
TO FORFEIT,to FORFEIT,VERB,NaN,45,30,3,81,0.47175,0.45707,to,FORFEIT,194,TO FORFEIT,mm_mar_2013,1.46153846153846,26,mm_mar_2013,2.76923076923077,26,2.60869565217391,2.69230769230769,4.61538461538461,1.96666666666667,1.78571428571429,-15.250833370514492,-13.703348626369976,3.76923076923077,0.6842105263157903,0.26530612244897955,0.7924528301886793,0.03571428571428571,0.6
TO FORGIVE,to FORGIVE,VERB,NaN,41,34,12,71,0.57982,0.45707,to,FORGIVE,224,TO FORGIVE,mm_mar_2013,1.18518518518519,27,mm_mar_2013,1.92,25,3.19047619047619,1.74074074074074,4.84615384615385,1.96428571428571,4.65384615384615,-12.55158588377576,-11.090942495142412,2.92,0.8437499999999966,0.3424657534246575,0.7088607594936709,0.14457831325301204,0.5466666666666666
TO FRACTURE,to FRACTURE,VERB,NaN,44,36,10,76,0.424,0.50579,to,FRACTURE,195,TO FRACTURE,mm_mar_2013,1.53846153846154,26,mm_mar_2013,2.46153846153846,26,3.04347826086957,3.57692307692308,4.73076923076923,3.16666666666667,1.57142857142857,-14.860031164526866,-11.112238989050567,3.46153846153846,0.6499999999999994,0.28888888888888903,0.7228915662650602,0.11627906976744186,0.55
TO FRAME,to FRAME,VERB,NaN,41,28,11,63,0.56877,0.33431,to,FRAME,225,TO FRAME,mm_mar_2013,1.96,25,mm_mar_2013,2.20833333333333,24,2.82608695652174,3.25,4.86363636363636,3.24,2.7,-13.185328035629198,-9.967005870575692,3.20833333333333,0.5102040816326531,0.311688311688312,0.7272727272727273,0.14864864864864866,0.5942028985507246
TO FRUSTRATE,to FRUSTRATE,VERB,NaN,42,34,18,63,0.47151,0.54877,to,FRUSTRATE,226,TO FRUSTRATE,mm_mar_2013,1.19230769230769,26,mm_mar_2013,3.04,25,3.91304347826087,2.29166666666667,4.81818181818182,1.70833333333333,1.72413793103448,-14.861893799400013,-13.892822276190415,4.04,0.8387096774193564,0.24752475247524752,0.6687898089171974,0.2222222222222222,0.5526315789473685
TO FUMBLE,to FUMBLE,VERB,NaN,49,30,5,80,0.44032,0.40083,to,FUMBLE,225,TO FUMBLE,mm_mar_2013,1.66666666666667,27,mm_mar_2013,2.03846153846154,26,2.86363636363636,3.07407407407407,4.88888888888889,3.21428571428571,2.11538461538462,-15.829833541403607,-14.343587374995067,3.03846153846154,0.5999999999999988,0.3291139240506327,0.7865853658536586,0.058823529411764705,0.620253164556962
TO FUNNEL,to FUNNEL,VERB,NaN,58,19,14,67,0.43295,0.40083,to,FUNNEL,210,TO FUNNEL,mm_mar_2013,1.7037037037037,27,mm_mar_2013,2,22,2.4,3.23076923076923,4.57692307692308,3.07692307692308,3.13333333333333,-16.119289494982382,-12.963948062573039,3,0.5869565217391317,0.3333333333333333,0.7911392405063291,0.1728395061728395,0.7532467532467533
TO FUSE,to FUSE,VERB,NaN,60,35,13,89,0.47232,0.2529,to,FUSE,211,TO FUSE,mm_mar_2013,1.59259259259259,27,mm_mar_2013,2.82608695652174,23,3.28,3.24,4.30769230769231,2.96296296296296,3.1,-14.637275321724076,-12.661712394406447,3.82608695652174,0.6279069767441872,0.2613636363636363,0.7563451776649747,0.12745098039215685,0.631578947368421
TO GAIN,to GAIN,VERB,NaN,41,50,16,86,0.7364,0.2529,to,GAIN,210,TO GAIN,mm_mar_2013,1.88888888888889,27,mm_mar_2013,3.32,25,3.73913043478261,2.77777777777778,4.89285714285714,2.03448275862069,3.84615384615385,-11.005718377284545,-9.822485166013363,4.32,0.529411764705882,0.23148148148148145,0.6580310880829016,0.1568627450980392,0.45054945054945056
TO GALLOP,to GALLOP,VERB,NaN,60,25,13,76,0.36028,0.40083,to,GALLOP,207,TO GALLOP,mm_mar_2013,1.24,25,mm_mar_2013,1.3,20,4,3.55,4.72413793103448,3.80769230769231,3.71428571428571,-15.780556564188569,-13.270285819993115,2.3,0.8064516129032259,0.4347826086956522,0.7816091954022989,0.14606741573033707,0.7058823529411765
TO GAPE,to GAPE,VERB,NaN,55,26,19,70,0.33038,0.2529,to,GAPE,196,TO GAPE,mm_mar_2013,1.71428571428571,21,mm_mar_2013,2.46153846153846,26,2.95454545454545,2.84615384615385,3.84615384615385,2.76666666666667,2.53571428571429,-15.964709704407115,-14.5318256354545,3.46153846153846,0.5833333333333348,0.28888888888888903,0.7352941176470589,0.21348314606741572,0.6790123456790124
TO GAZE,to GAZE,VERB,NaN,49,40,16,84,0.49469,0.2529,to,GAZE,227,TO GAZE,mm_mar_2013,1.04166666666667,24,mm_mar_2013,3.12,25,2.78260869565217,2.91666666666667,4.86363636363636,2.84,3.56666666666667,-13.739536061773093,-10.12744541001093,4.12,0.9599999999999969,0.24271844660194175,0.7037037037037037,0.16,0.550561797752809
TO GENERATE,to GENERATE,VERB,NaN,44,42,16,74,0.73059,0.50579,to,GENERATE,208,TO GENERATE,mm_mar_2013,1.28,25,mm_mar_2013,2.95,20,3.04347826086957,2.6,4.72413793103448,1.69230769230769,3.64285714285714,-11.28443728812029,-10.47902413734219,3.95,0.78125,0.2531645569620253,0.6704545454545454,0.17777777777777778,0.5116279069767442
TO GLARE,to GLARE,VERB,NaN,47,38,15,79,0.38038,0.33431,to,GLARE,228,TO GLARE,mm_mar_2013,1.52,25,mm_mar_2013,3.08,25,3.52173913043478,3.125,4.77272727272727,3.12,2.13333333333333,-14.744050288900482,-12.11223465131296,4.08,0.6578947368421053,0.24509803921568626,0.7039106145251397,0.1595744680851064,0.5529411764705883
TO GLISTEN,to GLISTEN,VERB,NaN,59,29,6,88,0.2932,0.45707,to,GLISTEN,209,TO GLISTEN,mm_mar_2013,1.20833333333333,24,mm_mar_2013,2.75,20,4.04166666666667,3,4.79310344827586,3.57692307692308,4.21428571428571,-16.833135655109192,-15.064773550317765,3.75,0.827586206896554,0.26666666666666666,0.8076923076923077,0.06382978723404255,0.6704545454545454
TO GOGGLE,to GOGGLE,VERB,NaN,70,11,9,80,0.23034,0.40083,to,GOGGLE,210,TO GOGGLE,mm_mar_2013,1.11111111111111,18,mm_mar_2013,1.23529411764706,17,2.82608695652174,2.6,3.41379310344828,2,3,-18.70801007432891,-15.619528623556624,2.2352941176470598,0.9000000000000009,0.4473684210526314,0.8823529411764706,0.10112359550561797,0.8641975308641975
TO GRATE,to GRATE,VERB,NaN,57,25,22,71,0.42748,0.33431,to,GRATE,229,TO GRATE,mm_mar_2013,1.625,24,mm_mar_2013,2,24,2.91304347826087,3.45833333333333,4.40909090909091,3.08333333333333,2.46666666666667,-16.365155806157063,-13.27799064821466,3,0.6153846153846154,0.3333333333333333,0.7314285714285714,0.23655913978494625,0.6951219512195121
TO GRIMACE,to GRIMACE,VERB,NaN,60,24,8,106,0.26082,0.45707,to,GRIMACE,197,TO GRIMACE,mm_mar_2013,1.16,25,mm_mar_2013,2.03846153846154,26,2.78260869565217,3.07692307692308,4.57692307692308,3.5,2.03571428571429,-16.862566222986136,-13.359307905654134,3.03846153846154,0.8620689655172414,0.3291139240506327,0.8383838383838383,0.07017543859649122,0.7142857142857143
TO GRIND,to GRIND,VERB,NaN,51,25,10,76,0.53039,0.33431,to,GRIND,204,TO GRIND,mm_mar_2013,2.06666666666667,30,mm_mar_2013,2.34782608695652,23,4.09523809523809,3.78260869565217,4.72413793103448,3.48,2.67857142857143,-14.253747290323062,-12.839893439320603,3.34782608695652,0.4838709677419347,0.29870129870129886,0.7839506172839507,0.11627906976744186,0.6710526315789473
TO GRIP,to GRIP,VERB,NaN,46,35,9,83,0.48483,0.2529,to,GRIP,205,TO GRIP,mm_mar_2013,1.36666666666667,30,mm_mar_2013,3.08695652173913,23,3.61904761904762,3.78260869565217,4.82758620689655,3.375,3.03571428571429,-14.414715249605837,-11.043372334985436,4.08695652173913,0.7317073170731689,0.2446808510638298,0.7456647398843931,0.09782608695652174,0.5679012345679012
TO GROOVE,to GROOVE,VERB,NaN,64,26,12,86,0.38502,0.40083,to,GROOVE,211,TO GROOVE,mm_mar_2013,1.75,24,mm_mar_2013,2.45,20,3.73913043478261,2.65,4.48275862068965,2.76923076923077,3.89285714285714,-17.729000666888563,-12.620442523279735,3.45,0.5714285714285714,0.2898550724637681,0.7978723404255319,0.12244897959183673,0.7111111111111111
TO GROW,to GROW,VERB,NaN,40,45,9,85,0.74128,0.2529,to,GROW,212,TO GROW,mm_mar_2013,1.92,25,mm_mar_2013,2.8,20,3.39130434782609,3.15,4.89655172413793,2.84615384615385,4.17857142857143,-11.146428792041537,-10.021424508676938,3.8,0.5208333333333334,0.2631578947368421,0.6983240223463687,0.09574468085106383,0.47058823529411764
TO GUFFAW,to GUFFAW,VERB,NaN,52,28,7,77,0.22277,0.40083,to,GUFFAW,219,TO GUFFAW,mm_mar_2013,1.05,20,mm_mar_2013,2.33333333333333,18,3.33333333333333,2.84615384615385,3.75,2.79310344827586,2.73076923076923,-18.510650653256487,-15.415966305637747,3.33333333333333,0.9523809523809523,0.3000000000000003,0.7865853658536586,0.08333333333333333,0.65
TO GUSH,to GUSH,VERB,NaN,32,26,5,65,0.37975,0.2529,to,GUSH,230,TO GUSH,mm_mar_2013,1.66666666666667,24,mm_mar_2013,2.68181818181818,22,4.1304347826087,2.79166666666667,4.59090909090909,2.8,3.4,-16.23407246214975,-14.061264890604827,3.68181818181818,0.5999999999999988,0.2716049382716051,0.7578125,0.07142857142857142,0.5517241379310345
TO HARMONIZE,to HARMONIZE,VERB,NaN,44,25,9,71,0.50411,0.54877,to,HARMONIZE,226,TO HARMONIZE,mm_mar_2013,1.55555555555556,27,mm_mar_2013,1.72,25,3.18181818181818,2.57692307692308,4.46428571428571,2.03571428571429,4.38461538461539,-14.519071760545966,-13.86110065104605,2.7199999999999998,0.642857142857141,0.36764705882352944,0.7718120805369127,0.1125,0.6376811594202898
TO HEAD,to HEAD,VERB,NaN,35,39,8,77,0.65624,0.2529,to,HEAD,212,TO HEAD,mm_mar_2013,2.03846153846154,26,mm_mar_2013,2.91304347826087,23,2.83333333333333,2.32,4.65384615384615,2.07407407407407,3.33333333333333,-12.397074070731023,-7.993693677057694,3.91304347826087,0.49056603773584867,0.25555555555555554,0.7044025157232704,0.09411764705882353,0.47297297297297297
TO HEARTEN,to HEARTEN,VERB,NaN,30,48,7,78,0.24629,0.45707,to,HEARTEN,213,TO HEARTEN,mm_mar_2013,1.28571428571429,21,mm_mar_2013,1.9375,16,3.1304347826087,1.9,3.82758620689655,1.65384615384615,4.10714285714286,-17.600948680493747,-16.81742761417595,2.9375,0.7777777777777751,0.3404255319148936,0.6625766871165644,0.08235294117647059,0.38461538461538464
TO HEAT,to HEAT,VERB,NaN,40,38,8,74,0.60017,0.2529,to,HEAT,227,TO HEAT,mm_mar_2013,1.5,28,mm_mar_2013,2.72,25,3.45454545454545,3.51851851851852,4.81481481481481,3,3.30769230769231,-13.0210470411446,-9.263063826776872,3.72,0.6666666666666666,0.26881720430107525,0.7125,0.0975609756097561,0.5128205128205128
TO HEFT,to HEFT,VERB,NaN,35,41,2,79,0.25822,0.2529,to,HEFT,220,TO HEFT,mm_mar_2013,1.26315789473684,19,mm_mar_2013,2.85714285714286,14,2.80952380952381,2.81481481481481,3.21428571428571,2.55172413793103,2.80769230769231,-17.545996270812882,-14.448737352828806,3.85714285714286,0.791666666666668,0.2592592592592591,0.7261146496815286,0.024691358024691357,0.4605263157894737
TO HELP,to HELP,VERB,NaN,44,32,19,64,0.86699,0.2529,to,HELP,228,TO HELP,mm_mar_2013,1.26923076923077,26,mm_mar_2013,3.26923076923077,26,3.36363636363636,2.34615384615385,4.85185185185185,2.75,4.52,-9.418234217841214,-8.131658210040337,4.26923076923077,0.7878787878787874,0.2342342342342342,0.6792452830188679,0.2289156626506024,0.5789473684210527
TO HICCUP,to HICCUP,VERB,NaN,47,17,6,71,0.24732,0.40083,to,HICCUP,198,TO HICCUP,mm_mar_2013,1.53571428571429,28,mm_mar_2013,0.5,26,2.83333333333333,3.84615384615385,4.92307692307692,3.56666666666667,2.28571428571429,-18.195730943792377,-14.717225565650772,1.5,0.6511627906976726,0.6666666666666666,0.8368794326241135,0.07792207792207792,0.734375
TO HIKE,to HIKE,VERB,NaN,34,39,13,69,0.52055,0.2529,to,HIKE,221,TO HIKE,mm_mar_2013,1.8,25,mm_mar_2013,2.66666666666667,21,3.71428571428571,3.44444444444444,4.92857142857143,3.82758620689655,4.11538461538461,-14.974765767047451,-12.671559630626668,3.66666666666667,0.5555555555555556,0.2727272727272725,0.6645161290322581,0.15853658536585366,0.4657534246575342
TO HIT,to HIT,VERB,NaN,49,31,14,72,0.68292,0.14793,to,HIT,222,TO HIT,mm_mar_2013,2.16666666666667,24,mm_mar_2013,3.66666666666667,21,4.04761904761905,3.22222222222222,4.92857142857143,3.89655172413793,2,-12.243557690725046,-9.71129858588912,4.66666666666667,0.4615384615384608,0.21428571428571416,0.7289156626506024,0.16279069767441862,0.6125
TO HITCH,to HITCH,VERB,NaN,53,30,14,77,0.42288,0.33431,to,HITCH,213,TO HITCH,mm_mar_2013,2.03846153846154,26,mm_mar_2013,2.65217391304348,23,2.68,3.30769230769231,4.66666666666667,3.08,3.36666666666667,-15.425459713851021,-13.122582762745674,3.65217391304348,0.49056603773584867,0.27380952380952367,0.7471264367816092,0.15384615384615385,0.6385542168674698
TO HOARD,to HOARD,VERB,NaN,59,18,9,75,0.38752,0.33431,to,HOARD,223,TO HOARD,mm_mar_2013,1.36,25,mm_mar_2013,2.13636363636364,22,2.71428571428571,2.92592592592593,4.92857142857143,3.03448275862069,2.15384615384615,-15.886847637464466,-13.768766987237466,3.13636363636364,0.7352941176470588,0.31884057971014457,0.8322981366459627,0.10714285714285714,0.7662337662337663
TO HOBBLE,to HOBBLE,VERB,NaN,59,25,20,71,0.36002,0.40083,to,HOBBLE,214,TO HOBBLE,mm_mar_2013,1.55555555555556,27,mm_mar_2013,2.71428571428571,21,2.48,3.2,4.56,3.38461538461538,2.3,-16.210755676988445,-14.905282714576337,3.71428571428571,0.642857142857141,0.26923076923076955,0.7428571428571429,0.21978021978021978,0.7023809523809523
TO HOBNOB,to HOBNOB,VERB,NaN,61,14,8,77,0.28709,0.40083,to,HOBNOB,215,TO HOBNOB,mm_mar_2013,1.1304347826087,23,mm_mar_2013,3.13333333333333,15,3,1.96153846153846,3.65384615384615,2.25925925925926,3.03333333333333,-17.837097140712054,-16.81282462811982,4.13333333333333,0.8846153846153813,0.24193548387096792,0.8625,0.09411764705882353,0.8133333333333334
TO HOIST,to HOIST,VERB,NaN,42,30,5,78,0.43094,0.33431,to,HOIST,216,TO HOIST,mm_mar_2013,1.36,25,mm_mar_2013,3.13636363636364,22,3.12,3.52,4.56,3.40740740740741,3.06666666666667,-15.228393643301198,-13.73515263796769,4.13636363636364,0.7352941176470588,0.24175824175824154,0.7741935483870968,0.060240963855421686,0.5833333333333334
TO HOLIDAY,to HOLIDAY,VERB,NaN,54,26,5,85,0.51053,0.45707,to,HOLIDAY,211,TO HOLIDAY,mm_mar_2013,1.57692307692308,26,mm_mar_2013,2.21739130434783,23,4.1304347826087,2.59259259259259,4.46428571428571,2.41379310344828,4.42307692307692,-16.52175450135495,-11.162375920414744,3.21739130434783,0.6341463414634134,0.3108108108108104,0.8176470588235294,0.05555555555555555,0.675
TO HONOR,to HONOR,VERB,NaN,42,31,9,74,0.63747,0.33431,to,HONOR,229,TO HONOR,mm_mar_2013,1.44444444444444,27,mm_mar_2013,2.64,25,3.63636363636364,1.7037037037037,4.64285714285714,2.11111111111111,4.61538461538461,-12.944210654957585,-10.608902624599232,3.64,0.6923076923076944,0.2747252747252747,0.7435897435897436,0.10843373493975904,0.5753424657534246
TO HUDDLE,to HUDDLE,VERB,NaN,49,25,15,85,0.35858,0.40083,to,HUDDLE,217,TO HUDDLE,mm_mar_2013,1.48148148148148,27,mm_mar_2013,2.54545454545455,22,2.83333333333333,3.48,4.69230769230769,3.77777777777778,3.33333333333333,-16.246092943195777,-13.863803740752278,3.54545454545455,0.6750000000000006,0.2820512820512817,0.7701149425287356,0.15,0.6621621621621622
TO HURRY,to HURRY,VERB,NaN,21,50,10,69,0.51243,0.33431,to,HURRY,214,TO HURRY,mm_mar_2013,1.23076923076923,26,mm_mar_2013,3.2,20,4.47826086956522,2.85,4.93103448275862,3,2.71428571428571,-13.283332361312013,-11.232886844318783,4.2,0.8125000000000006,0.23809523809523808,0.6,0.12658227848101267,0.29577464788732394
